Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
Q9H0U6	RM18_HUMAN	MRPL18	39S ribosomal protein L18, mitochondrial	7.79468e+06
Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	1.42033e+06
Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	1.2916e+07
Q9H147	TDIF1_HUMAN	DNTTIP1	Deoxynucleotidyltransferase terminal-interacting protein 1	1.71352e+06
Q9H173	SIL1_HUMAN	SIL1	Nucleotide exchange factor SIL1	598365
Q9H1A4	APC1_HUMAN	ANAPC1	Anaphase-promoting complex subunit 1	8.93221e+06
Q9H1B7	I2BPL_HUMAN	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL	2.75534e+06
Q9H1C4	UN93B_HUMAN	UNC93B1	Protein unc-93 homolog B1	1.56267e+06
Q9H1C7	CYTM1_HUMAN	CYSTM1	Cysteine-rich and transmembrane domain-containing protein 1	8.81134e+06
Q9H1D9	RPC6_HUMAN	POLR3F	DNA-directed RNA polymerase III subunit RPC6	2.60724e+06
Q9H1E3	NUCKS_HUMAN	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	4.26779e+07
Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4	345042
Q9H1H9	KI13A_HUMAN	KIF13A	Kinesin-like protein KIF13A	854411
Q9H1I8	ASCC2_HUMAN	ASCC2	Activating signal cointegrator 1 complex subunit 2	1.30676e+06
Q9H1K0	RBNS5_HUMAN	RBSN	Rabenosyn-5	1.04237e+06
Q9H1K1	ISCU_HUMAN	ISCU	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial	3.78326e+06
Q9H1P3	OSBL2_HUMAN	OSBPL2	Oxysterol-binding protein-related protein 2	2.90509e+06
Q9H1Y0	ATG5_HUMAN	ATG5	Autophagy protein 5	1.16056e+06
Q9H1Z4	WDR13_HUMAN	WDR13	WD repeat-containing protein 13	4.21221e+06
Q9H201	EPN3_HUMAN	EPN3	Epsin-3	833301
Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	3.77963e+06
Q9H267	VP33B_HUMAN	VPS33B	Vacuolar protein sorting-associated protein 33B	4.67705e+06
Q9H269	VPS16_HUMAN	VPS16	Vacuolar protein sorting-associated protein 16 homolog	1.42416e+06
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	1.2552e+07
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	2.01288e+07
Q9H2C0	GAN_HUMAN	GAN	Gigaxonin	2.79639e+06
Q9H2D1	MFTC_HUMAN	SLC25A32	Mitochondrial folate transporter/carrier	1.86091e+06
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	1.94062e+06
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	1.45966e+07
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	1.03129e+07
Q9H2H9	S38A1_HUMAN	SLC38A1	Sodium-coupled neutral amino acid transporter 1	1.20177e+07
Q9H2J4	PDCL3_HUMAN	PDCL3	Phosducin-like protein 3	2.32049e+06
Q9H2J7	S6A15_HUMAN	SLC6A15	Sodium-dependent neutral amino acid transporter B(0)AT2	5.47856e+06
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	2.95491e+06
Q9H2P0	ADNP_HUMAN	ADNP	Activity-dependent neuroprotector homeobox protein	5.19247e+06
Q9H2P9	DPH5_HUMAN	DPH5	Diphthine methyl ester synthase	3.3404e+06
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	5.79438e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1.02004e+07
Q9H2V7	SPNS1_HUMAN	SPNS1	Protein spinster homolog 1	5.38349e+06
Q9H2W6	RM46_HUMAN	MRPL46	39S ribosomal protein L46, mitochondrial	7.1069e+06
Q9H2X9	S12A5_HUMAN	SLC12A5	Solute carrier family 12 member 5	1.36286e+08
Q9H2Y7	ZN106_HUMAN	ZNF106	Zinc finger protein 106	4.02863e+06
Q9H300	PARL_HUMAN	PARL	Presenilins-associated rhomboid-like protein, mitochondrial	333445
Q9H307	PININ_HUMAN	PNN	Pinin	1.58932e+07
Q9H330	TM245_HUMAN	TMEM245	Transmembrane protein 245	3.14421e+06
Q9H340	O51B6_HUMAN	OR51B6	Olfactory receptor 51B6	1.19078e+07
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	1.39526e+07
Q9H3H1	MOD5_HUMAN	TRIT1	tRNA dimethylallyltransferase	1.14295e+06
Q9H3H5	GPT_HUMAN	DPAGT1	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	6.30666e+06
Q9H3K2	GHITM_HUMAN	GHITM	Growth hormone-inducible transmembrane protein	1.2917e+07
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	4.42958e+07
Q9H3M7	TXNIP_HUMAN	TXNIP	Thioredoxin-interacting protein	8.81166e+06
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	2.86711e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	6.06086e+06
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	4.98177e+06
Q9H3Q1	BORG4_HUMAN	CDC42EP4	Cdc42 effector protein 4	5.32145e+06
Q9H3R5	CENPH_HUMAN	CENPH	Centromere protein H	1.31267e+06
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	1.24809e+06
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	3.34855e+06
Q9H3Y8	PPDPF_HUMAN	PPDPF	Pancreatic progenitor cell differentiation and proliferation factor	784706
Q9H410	DSN1_HUMAN	DSN1	Kinetochore-associated protein DSN1 homolog	1.82982e+06
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	2.57947e+07
Q9H446	RWDD1_HUMAN	RWDD1	RWD domain-containing protein 1	3.80516e+06
Q9H467	CUED2_HUMAN	CUEDC2	CUE domain-containing protein 2	1.09062e+06
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	5.18219e+06
Q9H490	PIGU_HUMAN	PIGU	Phosphatidylinositol glycan anchor biosynthesis class U protein	4.79605e+06
Q9H496	IFG15_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2, isoform IFRG15	778953
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	5.33593e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	1.8235e+07
Q9H4A5	GLP3L_HUMAN	GOLPH3L	Golgi phosphoprotein 3-like	1.93205e+06
Q9H4A6	GOLP3_HUMAN	GOLPH3	Golgi phosphoprotein 3	3.87555e+06
Q9H4B0	OSGP2_HUMAN	OSGEPL1	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	388387
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	4.55924e+06
Q9H4H8	FA83D_HUMAN	FAM83D	Protein FAM83D	2.14883e+06
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	3.8495e+06
Q9H4L7	SMRCD_HUMAN	SMARCAD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	1.50438e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	6.40717e+06
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	3.44636e+06
Q9H501	ESF1_HUMAN	ESF1	ESF1 homolog	4.3557e+06
Q9H568	ACTL8_HUMAN	ACTL8	Actin-like protein 8	754874
Q9H582	ZN644_HUMAN	ZNF644	Zinc finger protein 644	67884.4
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	1.07881e+07
Q9H5H4	ZN768_HUMAN	ZNF768	Zinc finger protein 768	1.95101e+06
Q9H5Q4	TFB2M_HUMAN	TFB2M	Dimethyladenosine transferase 2, mitochondrial	5.33764e+06
Q9H5V9	CX056_HUMAN	CXorf56	UPF0428 protein CXorf56	3.53867e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	1.74416e+06
Q9H633	RPP21_HUMAN	RPP21	Ribonuclease P protein subunit p21	176346
Q9H6D7	HAUS4_HUMAN	HAUS4	HAUS augmin-like complex subunit 4	466076
Q9H6E5	STPAP_HUMAN	TUT1	Speckle targeted PIP5K1A-regulated poly(A) polymerase	3.17753e+06
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	1.78241e+07
Q9H6H4	REEP4_HUMAN	REEP4	Receptor expression-enhancing protein 4	2.15063e+06
Q9H6Q4	CIAO3_HUMAN	CIAO3	Cytosolic iron-sulfur assembly component 3	941167
Q9H6R0	DHX33_HUMAN	DHX33	ATP-dependent RNA helicase DHX33	2.45872e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	4.81626e+06
Q9H6S0	YTDC2_HUMAN	YTHDC2	3'-5' RNA helicase YTHDC2	3.02708e+06
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	3.49373e+06
Q9H6T0	ESRP2_HUMAN	ESRP2	Epithelial splicing regulatory protein 2	3.12669e+06
Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3	2.12403e+06
Q9H6U8	ALG9_HUMAN	ALG9	Alpha-1,2-mannosyltransferase ALG9	3.30988e+06
Q9H6V9	LDAH_HUMAN	LDAH	Lipid droplet-associated hydrolase	1.91268e+06
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	4.35604e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	81136.1
Q9H6Y2	WDR55_HUMAN	WDR55	WD repeat-containing protein 55	2.43155e+06
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	4.50699e+06
Q9H765	ASB8_HUMAN	ASB8	Ankyrin repeat and SOCS box protein 8	463796
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	1.57483e+07
Q9H788	SH24A_HUMAN	SH2D4A	SH2 domain-containing protein 4A	2.96593e+06
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	1.65324e+07
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	1.43841e+06
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	1.66029e+06
Q9H7D0	DOCK5_HUMAN	DOCK5	Dedicator of cytokinesis protein 5	8.49734e+06
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	1.16668e+07
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	6.98802e+06
Q9H7H0	MET17_HUMAN	METTL17	Methyltransferase-like protein 17, mitochondrial	1.36849e+06
Q9H7N4	SFR19_HUMAN	SCAF1	Splicing factor, arginine/serine-rich 19	5.69381e+06
Q9H7Z3	NRDE2_HUMAN	NRDE2	Nuclear exosome regulator NRDE2	646585
Q9H7Z6	KAT8_HUMAN	KAT8	Histone acetyltransferase KAT8	1.9542e+06
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	7.95588e+06
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	3.70519e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	8.16762e+06
Q9H840	GEMI7_HUMAN	GEMIN7	Gem-associated protein 7	690676
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	7.15218e+06
Q9H869	YYAP1_HUMAN	YY1AP1	YY1-associated protein 1	1.62557e+06
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	5.64531e+06
Q9H8G2	CAAP1_HUMAN	CAAP1	Caspase activity and apoptosis inhibitor 1	1.47904e+06
Q9H8H0	NOL11_HUMAN	NOL11	Nucleolar protein 11	6.70595e+06
Q9H8H2	DDX31_HUMAN	DDX31	Probable ATP-dependent RNA helicase DDX31	4.07165e+06
Q9H8H3	MET7A_HUMAN	METTL7A	Methyltransferase-like protein 7A	3.75028e+06
Q9H8M5	CNNM2_HUMAN	CNNM2	Metal transporter CNNM2	3.04397e+06
Q9H8S9	MOB1A_HUMAN	MOB1A	MOB kinase activator 1A	9.3453e+06
Q9H8V3	ECT2_HUMAN	ECT2	Protein ECT2	4.6686e+06
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	Ankyrin repeat and zinc finger domain-containing protein 1	7.97451e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	8.03135e+06
Q9H900	ZWILC_HUMAN	ZWILCH	Protein zwilch homolog	2.3863e+06
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.05718e+07
Q9H920	RN121_HUMAN	RNF121	RING finger protein 121	3.8552e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	4.59124e+06
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	1.88908e+06
Q9H967	WDR76_HUMAN	WDR76	WD repeat-containing protein 76	3.76693e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	2.02192e+07
Q9H977	WDR54_HUMAN	WDR54	WD repeat-containing protein 54	1.30957e+06
Q9H981	ARP8_HUMAN	ACTR8	Actin-related protein 8	2.14023e+06
Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	3.66608e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	4.59482e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	6.25101e+06
Q9H9B1	EHMT1_HUMAN	EHMT1	Histone-lysine N-methyltransferase EHMT1	1.65102e+06
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	1.49982e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	1.97827e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	1.73687e+06
Q9H9F9	ARP5_HUMAN	ACTR5	Actin-related protein 5	418431
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	690275
Q9H9J2	RM44_HUMAN	MRPL44	39S ribosomal protein L44, mitochondrial	5.72562e+06
Q9H9L3	I20L2_HUMAN	ISG20L2	Interferon-stimulated 20 kDa exonuclease-like 2	2.71364e+06
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	4.56642e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	4.03424e+06
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	4.17894e+06
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	2.98902e+06
Q9H9Y6	RPA2_HUMAN	POLR1B	DNA-directed RNA polymerase I subunit RPA2	3.20406e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	4.4761e+06
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	1.21599e+07
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	9.27311e+06
Q9HAF1	EAF6_HUMAN	MEAF6	Chromatin modification-related protein MEAF6	1.44454e+06
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.13798e+06
Q9HAS0	NJMU_HUMAN	C17orf75	Protein Njmu-R1	2.65981e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	6.39718e+06
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	6.59431e+06
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	8.27767e+06
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	2.74154e+07
Q9HAZ2	PRD16_HUMAN	PRDM16	Histone-lysine N-methyltransferase PRDM16	679624
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	1.71348e+07
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	1.21326e+06
Q9HB21	PKHA1_HUMAN	PLEKHA1	Pleckstrin homology domain-containing family A member 1	1.16606e+06
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	2.95701e+06
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	6.81834e+07
Q9HB90	RRAGC_HUMAN	RRAGC	Ras-related GTP-binding protein C	7.26801e+06
Q9HBH0	RHOF_HUMAN	RHOF	Rho-related GTP-binding protein RhoF	7.06346e+06
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	2.64311e+06
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	3.03053e+06
Q9HBI1	PARVB_HUMAN	PARVB	Beta-parvin	608803
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2.77918e+06
Q9HBM1	SPC25_HUMAN	SPC25	Kinetochore protein Spc25	1.17021e+06
Q9HBM6	TAF9B_HUMAN	TAF9B	Transcription initiation factor TFIID subunit 9B	1.27227e+06
Q9HC21	TPC_HUMAN	SLC25A19	Mitochondrial thiamine pyrophosphate carrier	1.55483e+06
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	6.91727e+06
Q9HC36	MRM3_HUMAN	MRM3	rRNA methyltransferase 3, mitochondrial	1.44958e+06
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	3.86613e+07
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	3.47991e+06
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	5.77416e+06
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	5.7528e+06
Q9HCD6	TANC2_HUMAN	TANC2	Protein TANC2	345294
Q9HCE0	EPG5_HUMAN	EPG5	Ectopic P granules protein 5 homolog	4.31888e+06
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	7.1717e+06
Q9HCE5	MET14_HUMAN	METTL14	N6-adenosine-methyltransferase non-catalytic subunit	1.6016e+06
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	1.62872e+06
Q9HCH5	SYTL2_HUMAN	SYTL2	Synaptotagmin-like protein 2	1.38087e+08
Q9HCK5	AGO4_HUMAN	AGO4	Protein argonaute-4	5.14175e+06
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	5.57341e+06
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	1.91953e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	6.25036e+06
Q9HCP0	KC1G1_HUMAN	CSNK1G1	Casein kinase I isoform gamma-1	1.05415e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	8.81524e+06
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	6.33018e+06
Q9HCY8	S10AE_HUMAN	S100A14	Protein S100-A14	2.97626e+06
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	8.7086e+06
Q9HD20	AT131_HUMAN	ATP13A1	Manganese-transporting ATPase 13A1	3.44003e+06
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	2.31e+06
Q9HD33	RM47_HUMAN	MRPL47	39S ribosomal protein L47, mitochondrial	8.39923e+06
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	693252
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	1.9682e+07
Q9HD47	MOG1_HUMAN	RANGRF	Ran guanine nucleotide release factor	1.60041e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	1.54933e+07
Q9N2U6	LTOR2_CAEEL	lmtr-2	Ragulator complex protein LAMTOR2 homolog	1.09588e+06
Q9N2W5	UBXN2_CAEEL	ubxn-2	UBX domain-containing protein 2	2.60165e+06
Q9N2W7	NDUAC_CAEEL	Y94H6A.8	Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	1.20737e+07
Q9N2X6				1.09816e+06
Q9N2Y1				1.04041e+06
Q9N302				4.22225e+06
Q9N350				1.56828e+06
Q9N357				3.35613e+06
Q9N358	TCPQ_CAEEL	cct-8	T-complex protein 1 subunit theta	1.81875e+07
Q9N359	CSN4_CAEEL	csn-4	COP9 signalosome complex subunit 4	939869
Q9N362				7.16044e+06
Q9N363				2.15219e+06
Q9N369				2.59717e+06
Q9N384				3.92416e+07
Q9N393				3.16499e+06
Q9N3B0	MANF_CAEEL	manf-1	Mesencephalic astrocyte-derived neurotrophic factor homolog	1.10197e+06
Q9N3B9				1.78438e+06
Q9N3C9				1.41885e+06
Q9N3D0				3.70489e+06
Q9N3D1				70172.9
Q9N3D9				1.57903e+07
Q9N3F0	RPF2_CAEEL	Y54E10A.10	Ribosome production factor 2 homolog	3.12363e+06
Q9N3F2				1.02257e+06
Q9N3F3				440578
Q9N3F7				749630
Q9N3G0				8.05117e+06
Q9N3H3				5.96727e+06
Q9N3H9				1.47769e+06
Q9N3S8				2.05301e+06
Q9N3T2	FEN1_CAEEL	crn-1	Flap endonuclease 1	785566
Q9N3T5	AFG3_CAEEL	spg-7	AFG3-like protein spg-7	3.62614e+06
Q9N3X2	RS4_CAEEL	rps-4	40S ribosomal protein S4	1.36604e+08
Q9N3Y1				1.80711e+06
Q9N408	TIM8_CAEEL	ddp-1	Mitochondrial import inner membrane translocase subunit Tim8	2.93958e+07
Q9N425	CSN3_CAEEL	csn-3	COP9 signalosome complex subunit 3	1.99891e+06
Q9N456				2.47638e+07
Q9N477				1.62878e+06
Q9N492				3.77239e+06
Q9N4A5				2.31017e+06
Q9N4A7	SEC13_CAEEL	npp-20	Protein SEC13 homolog	7.68614e+06
Q9N4D8	NLP40_CAEEL	nlp-40	Neuropeptide-like peptides nlp-40	6.38769e+06
Q9N4D9	NTM1_CAEEL	homt-1	Alpha N-terminal protein methyltransferase 1	465455
Q9N4E2				1.63188e+06
Q9N4E8				351962
Q9N4F3				1.91318e+06
Q9N4G8				9.77819e+06
Q9N4G9	RUXG_CAEEL	snr-7	Probable small nuclear ribonucleoprotein G	4.57e+06
Q9N4H6				316595
Q9N4H7				4.04704e+06
Q9N4I0	ARP3_CAEEL	arx-1	Actin-related protein 3	9.95032e+06
Q9N4I3				1.1637e+07
Q9N4I4	RL10A_CAEEL	rpl-1	60S ribosomal protein L10a	2.64986e+08
Q9N4I5				718130
Q9N4J2	VIT3_CAEEL	vit-3	Vitellogenin-3	2.62354e+07
Q9N4J8	TCPG_CAEEL	cct-3	T-complex protein 1 subunit gamma	9.5738e+06
Q9N4K0	MIC10_CAEEL	F54A3.5	MICOS complex subunit Mic10	1.08875e+07
Q9N4L8				1.25299e+07
Q9N4L9				1.36741e+06
Q9N4M0				323858
Q9N4M4	ANC1_CAEEL	anc-1	Nuclear anchorage protein 1	3.78516e+07
Q9N4N4				3.7385e+06
Q9N4U1				1.54281e+06
Q9N4V3				552451
Q9N4X8	GSTPA_CAEEL	gst-10	Glutathione S-transferase P 10	7.45828e+06
Q9N4Y8				1.60331e+07
Q9N4Z0	L2HDH_CAEEL	Y45G12B.3	L-2-hydroxyglutarate dehydrogenase, mitochondrial	1.56983e+06
Q9N4Z7				1.8439e+06
Q9N584				1.17591e+06
Q9N585				769951
Q9N599	PSA4_CAEEL	pas-3	Proteasome subunit alpha type-4	2.96447e+06
Q9N5B3				3.4648e+07
Q9N5B7				1.01927e+07
Q9N5E4				5.73259e+07
Q9N5F6				2.1812e+06
Q9N5G3				1.70499e+06
Q9N5K2	RPAB1_CAEEL	rpb-5	DNA-directed RNA polymerases I, II, and III subunit RPABC1	7.82827e+06
Q9N5M2	PFD2_CAEEL	pfd-2	Prefoldin subunit 2	8.85717e+06
Q9N5R9	SPT16_CAEEL	spt-16	FACT complex subunit spt-16	9.61193e+06
Q9N5S7				7.76223e+06
Q9N5U1				1.92282e+07
Q9N5V3				1.43408e+07
Q9N5Y2	TECR_CAEEL	art-1	Probable very-long-chain enoyl-CoA reductase art-1	6.24675e+06
Q9NA26	VPS28_CAEEL	vps-28	Vacuolar protein sorting-associated protein 28 homolog	540354
Q9NA32				1.23288e+06
Q9NA39				1.36972e+07
Q9NA74				3.95763e+07
Q9NA75	T38B1_CAEEL	tric-1B.1	Trimeric intracellular cation channel type 1B.1	1.3178e+06
Q9NA78				2.15261e+07
Q9NA98				4.46613e+07
Q9NAA7	NSUN5_CAEEL	nsun-5	28S rRNA (cytosine-C(5))-methyltransferase	257075
Q9NAB0				2.92186e+06
Q9NAB2				3.90727e+06
Q9NAB3				9.17175e+06
Q9NAB4				1.40521e+07
Q9NAE2	HUTU_CAEEL	Y51H4A.7	Probable urocanate hydratase	2.01533e+06
Q9NAG2				5.18644e+06
Q9NAG4	MAC1_CAEEL	mac-1	Protein mac-1	441973
Q9NAH4	DENR_CAEEL	Y47D3A.21	Density-regulated protein homolog	2.24872e+06
Q9NAH6	KS6B_CAEEL	rsks-1	Ribosomal protein S6 kinase beta	1.73231e+06
Q9NAI5				9.58248e+06
Q9NAN1	SAE2_CAEEL	uba-2	SUMO-activating enzyme subunit uba-2	4.04212e+06
Q9NAP9	RT15_CAEEL	mrps-15	28S ribosomal protein S15, mitochondrial	806692
Q9NAQ2				4.52824e+06
Q9NDC9	LIS1_CAEEL	lis-1	Lissencephaly-1 homolog	1.80972e+06
Q9NEI6				1.45341e+06
Q9NEN6	RS6_CAEEL	rps-6	40S ribosomal protein S6	1.00696e+08
Q9NEQ0	FAT1_CAEEL	fat-1	Omega-3 fatty acid desaturase fat-1	1.63598e+06
Q9NES7				5.8313e+06
Q9NES8	PPP5_CAEEL	pph-5	Serine/threonine-protein phosphatase 5	1.21235e+06
Q9NEU5	NOP53_CAEEL	Y39B6A.33	Ribosome biogenesis protein NOP53	2.83689e+06
Q9NEW6	RSP3_CAEEL	rsp-3	Probable splicing factor, arginine/serine-rich 3	3.34552e+07
Q9NEZ5	UNC95_CAEEL	unc-95	LIM domain-containing protein unc-95	5.93151e+06
Q9NEZ8				9.58639e+06
Q9NF11				9.60023e+06
Q9NLD1				1.54364e+07
Q9NNW5	WDR6_HUMAN	WDR6	WD repeat-containing protein 6	2.94154e+06
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	4.60645e+07
Q9NP50	SHCAF_HUMAN	SINHCAF	SIN3-HDAC complex-associated factor	420577
