Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	4.4576e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	5.07928e+07
Q9H4A6	GOLP3_HUMAN	GOLPH3	Golgi phosphoprotein 3	6.36102e+06
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	3.24232e+07
Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	4.59759e+07
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	4.35286e+06
Q9H4L7	SMRCD_HUMAN	SMARCAD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	959287
Q9H4M7	PKHA4_HUMAN	PLEKHA4	Pleckstrin homology domain-containing family A member 4	4.98053e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	6.3598e+07
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	1.4316e+07
Q9H553	ALG2_HUMAN	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	1.12077e+07
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	5.27793e+06
Q9H5N1	RABE2_HUMAN	RABEP2	Rab GTPase-binding effector protein 2	1.95913e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	5.46347e+06
Q9H6Q4	CIAO3_HUMAN	CIAO3	Cytosolic iron-sulfur assembly component 3	2.87474e+06
Q9H6R3	ACSS3_HUMAN	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial	9.84968e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	1.40437e+07
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	9.09403e+06
Q9H6U6	BCAS3_HUMAN	BCAS3	BCAS3 microtubule associated cell migration factor	3.74489e+06
Q9H6V9	LDAH_HUMAN	LDAH	Lipid droplet-associated hydrolase	5.11576e+06
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	6.60522e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	8.36998e+06
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	3.46597e+07
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	1.01087e+07
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	4.48324e+06
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	3.162e+06
Q9H7C4	SYNCI_HUMAN	SYNC	Syncoilin	7.19933e+06
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	1.68415e+07
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	3.02518e+06
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	4.99496e+06
Q9H7L9	SDS3_HUMAN	SUDS3	Sin3 histone deacetylase corepressor complex component SDS3	3.61227e+06
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	3.56381e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	1.06627e+07
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	1.85118e+07
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	2.05616e+07
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	2.57392e+06
Q9H8H3	TMT1A_HUMAN	TMT1A	N6-adenosine-methyltransferase TMT1A	1.25014e+08
Q9H8L6	MMRN2_HUMAN	MMRN2	Multimerin-2	1.1893e+07
Q9H8M2	BRD9_HUMAN	BRD9	Bromodomain-containing protein 9	1.92846e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	4.69358e+07
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.96584e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	1.07533e+07
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	4.72338e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	2.9341e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	2.77489e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	1.047e+07
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	2.64408e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	2.22724e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	5.64057e+06
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	8.29338e+07
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	3.48669e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	1.02101e+07
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	1.29556e+07
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	2.12642e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	1.60424e+07
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	4.5613e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	9.64562e+06
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.30178e+07
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	4.2482e+07
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	4.72769e+06
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	3.16128e+08
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.28036e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	1.08666e+07
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	3.75137e+08
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	8.02323e+06
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	2.61945e+07
Q9HB90;Q9NQL2	RRAGC_HUMAN;RRAGD_HUMAN	RRAGC;RRAGD	Ras-related GTP-binding protein C	1.97755e+07
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.10434e+07
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	1.47099e+08
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	3.59815e+06
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	2.90139e+07
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	8.03866e+07
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	2.8803e+06
Q9HC78	ZBT20_HUMAN	ZBTB20	Zinc finger and BTB domain-containing protein 20	1.49174e+07
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	8.53164e+07
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	2.30185e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	9.17284e+06
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	1.33845e+07
Q9HCM4	E41L5_HUMAN	EPB41L5	Band 4.1-like protein 5	651359
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	1.41455e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	7.17087e+06
Q9HCU0	CD248_HUMAN	CD248	Endosialin	5.77113e+07
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	1.05365e+07
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.67426e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	7.06899e+06
Q9HD33	RM47_HUMAN	MRPL47	Large ribosomal subunit protein uL29m	2.2702e+06
Q9HD34	LYRM4_HUMAN	LYRM4	LYR motif-containing protein 4	2.47652e+06
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	6.71829e+06
Q9HD89	RETN_HUMAN	RETN	Resistin	4.98786e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	6.89085e+07
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	1.00328e+07
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	3.63828e+06
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	9.29645e+06
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	1.87532e+07
Q9NP74	PALMD_HUMAN	PALMD	Palmdelphin	6.53928e+06
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	6.43333e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	1.16131e+07
Q9NP80	PLPL8_HUMAN	PNPLA8	Calcium-independent phospholipase A2-gamma	9.72488e+06
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	1.30786e+07
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	9.66654e+07
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	1.04003e+07
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	3.46525e+06
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	7.77604e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	1.58152e+07
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	5.50882e+06
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	9.21317e+07
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	2.65213e+06
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	1.36398e+07
Q9NPJ6	MED4_HUMAN	MED4	Mediator of RNA polymerase II transcription subunit 4	1.08104e+06
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	2.78435e+07
Q9NPR2	SEM4B_HUMAN	SEMA4B	Semaphorin-4B	4.17597e+06
Q9NPY3	C1QR1_HUMAN	CD93	Complement component C1q receptor	1.43134e+07
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	1.79423e+07
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	7.76269e+06
Q9NQ79	CRAC1_HUMAN	CRTAC1	Cartilage acidic protein 1	3.96737e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	2.88636e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	1.78805e+08
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	2.27425e+07
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	4.23245e+07
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	2.24705e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	4.92741e+07
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	2.67427e+06
Q9NQV6	PRD10_HUMAN	PRDM10	PR domain zinc finger protein 10	2.00955e+06
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	2.01596e+07
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	2.75167e+06
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	233319
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	2.28658e+08
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	4.65443e+06
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	3.28358e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	1.83113e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	4.27744e+07
Q9NR34	MA1C1_HUMAN	MAN1C1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC	3.41322e+06
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	7.46461e+07
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	1.5124e+07
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	1.29608e+07
Q9NRA8	4ET_HUMAN	EIF4ENIF1	Eukaryotic translation initiation factor 4E transporter	1.3027e+06
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	1.39615e+07
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	5.47731e+06
Q9NRG1	PRDC1_HUMAN	PRTFDC1	Phosphoribosyltransferase domain-containing protein 1	8.05738e+06
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	3.19499e+06
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	1.04547e+07
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	3.51836e+06
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	1.33142e+08
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1.64586e+07
Q9NRQ2	PLS4_HUMAN	PLSCR4	Phospholipid scramblase 4	2.12734e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	5.57152e+07
Q9NRW3	ABC3C_HUMAN	APOBEC3C	DNA dC->dU-editing enzyme APOBEC-3C	3.19088e+06
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	1.28849e+07
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	5.70847e+06
Q9NRX2	RM17_HUMAN	MRPL17	Large ribosomal subunit protein bL17m	5.6195e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	4.02817e+07
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	1.2332e+07
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	1.41682e+07
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	3.02464e+06
Q9NS66	GP173_HUMAN	GPR173	Probable G-protein coupled receptor 173	1.01101e+07
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	3.40504e+06
Q9NS84	CHST7_HUMAN	CHST7	Carbohydrate sulfotransferase 7	177340
Q9NSA3	CNBP1_HUMAN	CTNNBIP1	Beta-catenin-interacting protein 1	8.9934e+06
Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	8.0447e+06
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	4.18321e+07
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	3.20006e+07
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	5.90904e+06
Q9NSK7	CS012_HUMAN	C19orf12	Protein C19orf12	3.76267e+07
Q9NSY0	NRBP2_HUMAN	NRBP2	Nuclear receptor-binding protein 2	6.018e+06
Q9NSY1	BMP2K_HUMAN	BMP2K	BMP-2-inducible protein kinase	3.53689e+06
Q9NT22	EMIL3_HUMAN	EMILIN3	EMILIN-3	2.04756e+08
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	2.32776e+07
Q9NT99	LRC4B_HUMAN	LRRC4B	Leucine-rich repeat-containing protein 4B	5.87729e+08
Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial	2.87781e+06
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	5.99546e+07
Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	1.30828e+07
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	2.21462e+07
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	4.93215e+07
Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	2.28094e+06
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	1.45482e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	1.58369e+07
Q9NU22	MDN1_HUMAN	MDN1	Midasin	3.1913e+06
Q9NUI1	DECR2_HUMAN	DECR2	Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]	3.44054e+06
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	9.9849e+06
Q9NUP1	BL1S4_HUMAN	BLOC1S4	Biogenesis of lysosome-related organelles complex 1 subunit 4	1.5518e+07
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	1.74184e+07
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	7.68148e+06
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	8.98325e+06
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	7.04383e+06
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	1.2814e+07
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	4.72418e+07
Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	4.55777e+06
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	2.63375e+07
Q9NUV9	GIMA4_HUMAN	GIMAP4	GTPase IMAP family member 4	4.81698e+07
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	6.34602e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	3.59402e+06
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	2.35105e+07
Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	5.90301e+06
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	1.86024e+08
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	6.08479e+07
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	1.0452e+07
Q9NVG8	TBC13_HUMAN	TBC1D13	TBC1 domain family member 13	3.91866e+06
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.01646e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	1.46353e+07
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	3.37942e+07
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	2.79581e+07
Q9NVK5	FGOP2_HUMAN	FGFR1OP2	FGFR1 oncogene partner 2	1.74285e+06
Q9NVM1	EVA1B_HUMAN	EVA1B	Protein eva-1 homolog B	5.12677e+06
Q9NVM6	DJC17_HUMAN	DNAJC17	DnaJ homolog subfamily C member 17	2.12079e+06
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	1.08399e+07
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	1.2714e+07
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	3.20098e+07
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	1.01402e+07
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	3.65287e+07
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	5.82736e+06
Q9NW15	ANO10_HUMAN	ANO10	Anoctamin-10	5.80274e+06
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	1.25219e+07
Q9NW82	WDR70_HUMAN	WDR70	WD repeat-containing protein 70	5.38765e+06
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	2.10636e+07
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	9.75794e+06
Q9NWM3	CUED1_HUMAN	CUEDC1	CUE domain-containing protein 1	955875
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	1.33347e+07
Q9NWS6	F118A_HUMAN	FAM118A	Protein FAM118A	4.31554e+06
Q9NWT6	HIF1N_HUMAN	HIF1AN	Hypoxia-inducible factor 1-alpha inhibitor	4.38079e+06
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	8.30451e+06
Q9NWU5	RM22_HUMAN	MRPL22	Large ribosomal subunit protein uL22m	5.68681e+06
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	4.09729e+07
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	1.05528e+07
Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6	7.1167e+06
Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4	1.73816e+06
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	2.52665e+06
Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2	1.03337e+07
Q9NX20	RM16_HUMAN	MRPL16	Large ribosomal subunit protein uL16m	1.0924e+07
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	1.46822e+07
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	2.13899e+07
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	3.41729e+07
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	6.14028e+06
Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein	7.79993e+06
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	1.2997e+07
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	3.35257e+07
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	1.73009e+06
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	5.4701e+06
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	1.3364e+07
Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10	7.02335e+06
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	2.80077e+07
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	1.13125e+07
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	5.09478e+06
Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2	2.44868e+06
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	5.69703e+06
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	5.70243e+06
Q9NXU5	ARL15_HUMAN	ARL15	ADP-ribosylation factor-like protein 15	7.30731e+06
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	3.26444e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	1.54236e+06
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	8.84689e+06
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	1.39747e+07
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	2.60335e+07
Q9NY47	CA2D2_HUMAN	CACNA2D2	Voltage-dependent calcium channel subunit alpha-2/delta-2	1.29188e+07
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	936537
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	8.34575e+06
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	2.14238e+07
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	2.2117e+06
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	7.00462e+06
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	3.67421e+07
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	3.79103e+07
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	3.04891e+07
Q9NYN1	RASLC_HUMAN	RASL12	Ras-like protein family member 12	6.40394e+06
Q9NYU1	UGGG2_HUMAN	UGGT2	UDP-glucose:glycoprotein glucosyltransferase 2	8.04135e+06
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	5.40991e+07
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	7.25424e+06
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	5.94947e+07
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	4.46018e+06
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	6.74013e+06
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	1.57746e+07
Q9NZA1	CLIC5_HUMAN	CLIC5	Chloride intracellular channel protein 5	1.24991e+07
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	4.23619e+07
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	4.81587e+07
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	1.6623e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	1.31316e+06
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	7.63288e+06
Q9NZL6	RGL1_HUMAN	RGL1	Ral guanine nucleotide dissociation stimulator-like 1	2.67363e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	3.76196e+07
